Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2615,065690,KR7065690000,파커스,KOSDAQ,투자주의환기종목(소속부없음),1451,1,11,0.76,1496,1496,1425,30122,43686826,20385579281,14049331,KSQ
2616,045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,3135,2,-20,-0.63,3155,3155,3100,8918,27894563,20377500000,6500000,KSQ
2617,014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,1724,2,-1,-0.06,1767,1767,1711,4646,7996146,20343200000,11800000,KSQ
2618,317860,KR7317860005,노드메이슨,KONEX,일반기업부,4500,0,0,0.0,0,0,0,0,0,20309467500,4513215,KNX
2619,110020,KR7110020005,전진바이오팜,KOSDAQ,기술성장기업부,2230,2,-80,-3.46,2310,2350,2210,20290,46093800,20201039260,9058762,KSQ
2620,001770,KR7001770007,SHD,KOSPI,,16600,2,-140,-0.84,16740,16740,16500,1613,26708740,20166974800,1214878,STK
2621,419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,877,0,0,0.0,0,0,0,0,0,20164432147,22992511,KSQ
2622,254160,KR7254160005,제이엠멀티,KONEX,일반기업부,3875,2,-5,-0.13,3875,3875,3875,2,7750,19995000000,5160000,KNX
2623,015020,KR7015020001,이스타코,KOSPI,,464,0,0,0.0,0,0,0,0,0,19883142400,42851600,STK
2624,096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,2375,2,-5,-0.21,2380,2380,2285,20699,48397959,19826497625,8347999,KSQ
2625,108675,KR7108671009,LX하우시스우,KOSPI,,19150,1,30,0.16,19100,19160,18620,8329,157019500,19769119500,1032330,STK
2626,331660,KR7331660001,한국미라클피플사,KONEX,일반기업부,3585,1,100,2.87,3585,3585,3585,30,107550,19717500000,5500000,KNX
2627,071950,KR7071950000,코아스,KOSPI,,1582,1,108,7.33,1425,1690,1425,700833,1109880911,19710446490,12459195,STK
2628,018700,KR7018700005,바른손,KOSDAQ,투자주의환기종목(소속부없음),561,0,0,0.0,0,0,0,0,0,19702183677,35119757,KSQ
2629,177350,KR7177350006,베셀,KOSDAQ,투자주의환기종목(소속부없음),1000,2,-1,-0.1,1001,1011,990,108460,108010827,19653767000,19653767,KSQ
2630,019685,KR7019681006,대교우B,KOSPI,,1006,2,-12,-1.18,1015,1015,1004,26424,26658884,19543551940,19426990,STK
2631,215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,2160,3,0,0.0,2145,2160,2090,14546,30901717,19332000000,8950000,KSQ
2632,005257,KR7005252002,녹십자홀딩스2우,KOSPI,,22700,1,350,1.57,23100,23200,22450,1110,25371500,19203973000,845990,STK
2633,214610,KR7214610008,롤링스톤,KOSDAQ,관리종목(소속부없음),2290,0,0,0.0,0,0,0,0,0,19197807380,8383322,KSQ
2634,065420,KR7065420002,에스아이리소스,KOSDAQ,중견기업부,267,2,-7,-2.55,279,285,267,1812979,498066873,19111138833,71577299,KSQ
2635,067770,KR7067770008,세진티에스,KOSDAQ,중견기업부,2260,2,-10,-0.44,2295,2295,2210,39091,88153670,18976300180,8396593,KSQ
2636,291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,1665,2,-53,-3.08,1718,1718,1626,61324,102752517,18928905480,11368712,KSQ
2637,341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,1787,3,0,0.0,1787,1787,1780,372,664757,18822837335,10533205,KNX
2638,051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,727,0,0,0.0,0,0,0,0,0,18764775115,25811245,KSQ
2639,031860,KR7031860000,디에이치엑스컴퍼니,KOSDAQ,관리종목(소속부없음),693,0,0,0.0,0,0,0,0,0,18714758139,27005423,KSQ
2640,060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,1401,1,41,3.01,1360,1433,1360,94865,133047544,18692640756,13342356,KSQ
2641,222670,KR7222670002,플럼라인생명과학,KONEX,일반기업부,4635,0,0,0.0,0,0,0,0,0,18692639820,4032932,KNX
2642,199730,KR7199730003,바이오인프라,KOSDAQ,벤처기업부,3840,1,10,0.26,3895,3895,3615,19543,72555922,18679169280,4864367,KSQ
2643,028080,KR7028080000,휴맥스홀딩스,KOSDAQ,중견기업부,8100,1,90,1.12,8030,8250,7320,27324,217335200,18532322100,2287941,KSQ
2644,032980,KR7032980005,바이온,KOSDAQ,관리종목(소속부없음),604,0,0,0.0,0,0,0,0,0,18354952980,30388995,KSQ
2645,361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,3170,2,-25,-0.78,3090,3185,3090,10736,33612447,17966475860,5667658,KSQ
2646,344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,1490,1,10,0.68,1480,1499,1465,18355,27127932,17924700000,12030000,KSQ
2647,008600,KR7008600009,윌비스,KOSPI,,2620,0,0,0.0,0,0,0,0,0,17615839860,6723603,STK
2648,217880,KR7217880004,틸론,KONEX,일반기업부,1640,2,-25,-1.5,1798,1798,1616,3656,5988235,17592755600,10727290,KNX
2649,368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,1925,0,0,0.0,0,0,0,0,0,17586157050,9135666,KSQ
2650,086220,KR7086220001,광동헬스바이오,KONEX,일반기업부,1385,2,-5,-0.36,1390,1390,1257,3,4032,17572693025,12687865,KNX
2651,009440,KR7009440009,KC그린홀딩스,KOSPI,,756,0,0,0.0,0,0,0,0,0,17568790596,23239141,STK
2652,035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,942,1,2,0.21,946,960,922,74514,69551648,17530542756,18609918,KSQ
2653,18064K,KR718064K016,한진칼우,KOSPI,,32400,2,-400,-1.22,32800,32900,32100,1677,54515425,17391218400,536766,STK
2654,052960,KR7052960002,태양3C,KONEX,일반기업부,3545,2,-30,-0.84,3500,3545,3500,41,143545,17324691510,4887078,KNX
2655,035290,KR7035290006,골드앤에스,KOSDAQ,중견기업부,724,1,12,1.69,706,735,705,88186,63653173,17258885760,23838240,KSQ
2656,011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,3995,1,40,1.01,4000,4175,3930,95021,379383235,17163566690,4296262,KSQ
2657,351020,KR7351020003,미쥬,KONEX,일반기업부,8250,1,1050,14.58,8250,8250,8250,1,8250,17118750000,2075000,KNX
2658,025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,4265,1,20,0.47,4205,4270,4202,8781,37265496,17060000000,4000000,KSQ
2659,008290,KR7008290009,원풍물산,KOSDAQ,투자주의환기종목(소속부없음),418,0,0,0.0,0,0,0,0,0,17009957822,40693679,KSQ
2660,176590,KR7176590008,코나솔,KONEX,일반기업부,2900,1,100,3.57,2700,2900,2700,420,1143860,16925510700,5836383,KNX
2661,482680,KR7482680006,미래에셋비전스팩7호,KOSDAQ,SPAC(소속부없음),2060,1,10,0.49,2045,2060,2045,7142,14656435,16922900000,8215000,KSQ
2662,005725,KR7005721006,넥센우,KOSPI,,4695,1,60,1.29,4635,4695,4550,1599,7293880,16904817000,3600600,STK
2663,241820,KR7241820000,피씨엘,KOSDAQ,관리종목(소속부없음),6040,0,0,0.0,0,0,0,0,0,16803871920,2782098,KSQ
2664,477380,KR7477380000,미래에셋비전스팩4호,KOSDAQ,SPAC(소속부없음),2060,3,0,0.0,2060,2060,2045,8894,18223700,16686000000,8100000,KSQ
2665,069920,KR7069920007,엑시온그룹,KOSDAQ,투자주의환기종목(소속부없음),1792,2,-93,-4.93,1885,2070,1786,221836,419421338,16659365632,9296521,KSQ
2666,0070X0,KR70070X0000,에스테크엠,KONEX,일반기업부,10990,1,1340,13.89,10990,10990,10990,53,582470,16594900000,1510000,KNX
2667,476710,KR7476710009,타조이엔터테인먼트,KONEX,일반기업부,16490,0,0,0.0,0,0,0,0,0,16490000000,1000000,KNX
2668,012340,KR7012340006,뉴인텍,KOSDAQ,투자주의환기종목(소속부없음),1450,2,-160,-9.94,1561,1731,1405,1405416,2136303223,16385452400,11300312,KSQ
2669,002070,KR7002070001,비비안,KOSPI,,10880,2,-140,-1.27,10750,11730,10750,22943,253954850,16319347200,1499940,STK
2670,069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1140,2,-16,-1.38,1156,1156,1110,66848,75796773,16177843740,14191091,KSQ
2671,204210,KR7204210009,스타에스엠리츠,KOSPI,,2035,0,0,0.0,0,0,0,0,0,15927568525,7826815,STK
2672,106520,KR7106520000,노블엠앤비,KOSDAQ,투자주의환기종목(소속부없음),411,0,0,0.0,0,0,0,0,0,15904036272,38695952,KSQ
2673,188260,KR7188260004,세니젠,KOSDAQ,관리종목(소속부없음),2200,1,95,4.51,2285,2285,2020,72905,157738410,15902634000,7228470,KSQ
2674,000087,KR7000082008,하이트진로2우B,KOSPI,,14040,1,40,0.29,14000,14040,13990,1037,14518260,15867137520,1130138,STK
2675,250930,KR7250930005,예선테크,KOSDAQ,벤처기업부,480,2,-2,-0.41,481,491,465,113795,54039901,15840211200,33000440,KSQ
2676,032800,KR7032800005,판타지오,KOSDAQ,중견기업부,1719,1,41,2.44,1682,1750,1678,51971,88443535,15800035509,9191411,KSQ
2677,0072Z0,KR70072Z0006,KB제33호스팩,KOSDAQ,SPAC(소속부없음),1997,2,-2,-0.1,1997,2005,1996,12511,24995538,15746345000,7885000,KSQ
2678,233250,KR7233250000,메디안디노스틱,KONEX,일반기업부,8990,0,0,0.0,0,0,0,0,0,15701340660,1746534,KNX
2679,001795,KR7001791003,대한제당우,KOSPI,,2410,2,-10,-0.41,2390,2425,2385,27401,65901252,15623451600,6482760,STK
2680,0101C0,KR70101C0008,하나36호스팩,KOSDAQ,SPAC(소속부없음),2005,1,5,0.25,2000,2005,1995,7520,15022815,15518700000,7740000,KSQ
2681,009620,KR7009620006,삼보산업,KOSDAQ,투자주의환기종목(소속부없음),940,1,10,1.08,950,960,918,216970,203321103,15402925540,16386091,KSQ
2682,0130H0,KR70130H0008,엔에이치스팩33호,KOSDAQ,SPAC(소속부없음),2000,1,1,0.05,1999,2005,1998,21970,43946340,15400000000,7700000,KSQ
2683,477340,KR7477340004,에이치엠씨제7호스팩,KOSDAQ,SPAC(소속부없음),2035,3,0,0.0,2035,2040,2035,6499,13227435,15282850000,7510000,KSQ
2684,469880,KR7469880009,하나30호스팩,KOSDAQ,SPAC(소속부없음),2085,3,0,0.0,2090,2090,2085,1731,3609435,15230925000,7305000,KSQ
2685,00806K,KR700806K010,대덕1우,KOSPI,,12540,1,90,0.72,12320,12570,12020,13841,170555710,15202956780,1212357,STK
2686,030350,KR7030350003,드래곤플라이,KOSDAQ,관리종목(소속부없음),973,0,0,0.0,0,0,0,0,0,15171092867,15592079,KSQ
2687,0044K0,KR70044K0008,삼성스팩10호,KOSDAQ,SPAC(소속부없음),2015,3,0,0.0,2010,2020,2010,2154,4342205,15152800000,7520000,KSQ
2688,050090,KR7050090000,비케이홀딩스,KOSDAQ,투자주의환기종목(소속부없음),763,1,21,2.83,769,769,734,43965,33057591,15095752805,19784735,KSQ
2689,026910,KR7026910000,광진실업,KOSDAQ,관리종목(소속부없음),2355,2,-85,-3.48,2450,2650,2300,140236,341796335,15084728775,6405405,KSQ
2690,008500,KR7008500001,일정실업,KOSPI,,2510,1,70,2.87,2500,2650,2415,23852,60444592,15060000000,6000000,STK
2691,208850,KR7208850008,이비테크,KONEX,일반기업부,5330,1,130,2.5,0,0,0,0,0,15031932500,2820250,KNX
2692,368030,KR7368030003,창대정밀,KONEX,일반기업부,8580,0,0,0.0,0,0,0,0,0,15009054060,1749307,KNX
2693,001755,KR7001751007,한양증권우,KOSPI,,28450,2,-500,-1.73,28900,29050,28050,1053,29834750,14936250000,525000,STK
2694,00781K,KR700781K015,코리아써키트2우B,KOSPI,,18900,1,200,1.07,18580,18900,18580,1378,25881290,14811911100,783699,STK
2695,227100,KR7227100005,프로브잇,KOSDAQ,관리종목(소속부없음),612,0,0,0.0,0,0,0,0,0,14770119384,24134182,KSQ
2696,0115H0,KR70115H0007,삼성스팩13호,KOSDAQ,SPAC(소속부없음),2005,2,-10,-0.5,2015,2015,2000,32950,66081735,14736750000,7350000,KSQ
2697,473050,KR7473050003,유안타제15호스팩,KOSDAQ,SPAC(소속부없음),2065,3,0,0.0,2070,2075,2060,6109,12615820,14475650000,7010000,KSQ
2698,225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,517,0,0,0.0,0,0,0,0,0,14417604850,27887050,KSQ
2699,379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,5000,0,0,0.0,0,0,0,0,0,14207300000,2841460,KNX
2700,478440,KR7478440001,미래에셋비전스팩6호,KOSDAQ,SPAC(소속부없음),2040,2,-5,-0.24,2050,2050,2040,8563,17470525,14137200000,6930000,KSQ
2701,079950,KR7079950002,인베니아,KOSDAQ,관리종목(소속부없음),1023,1,3,0.29,1020,1065,1001,107739,110438651,14116479300,13799100,KSQ
2702,900120,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),377,2,-20,-5.04,399,399,360,432831,161797372,14080310231,37348303,KSQ
2703,479880,KR7479880007,한국제15호스팩,KOSDAQ,SPAC(소속부없음),2045,3,0,0.0,2040,2050,2040,21074,43009387,14049150000,6870000,KSQ
2704,169670,KR7169670007,코스텍시스템,KONEX,일반기업부,4895,1,210,4.48,4600,4900,4600,113,536595,14040822895,2868401,KNX
2705,149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,4490,2,-190,-4.06,4600,4600,4200,1735,7462145,14008800000,3120000,KNX
2706,073190,KR7073190001,듀오백,KOSDAQ,투자주의환기종목(소속부없음),1170,2,-5,-0.43,1179,1197,1145,11955,14076559,14002606800,11968040,KSQ
2707,0099W0,KR70099W0008,미래에셋비전스팩11호,KOSDAQ,SPAC(소속부없음),2000,3,0,0.0,2000,2000,1995,11676,23311341,14000000000,7000000,KSQ
2708,140910,KR7140910001,에이리츠,KOSPI,,3130,0,0,0.0,0,0,0,0,0,13969290160,4463032,STK
2709,352770,KR7352770002,셀레스트라,KOSDAQ,관리종목(소속부없음),5250,0,0,0.0,0,0,0,0,0,13610136750,2592407,KSQ
2710,489480,KR7489480004,키움제11호스팩,KOSDAQ,SPAC(소속부없음),2040,1,15,0.74,2025,2040,2020,9607,19433810,13464000000,6600000,KSQ
2711,244460,KR7244460002,올리패스,KOSDAQ,관리종목(소속부없음),1651,0,0,0.0,0,0,0,0,0,13415218661,8125511,KSQ
2712,481890,KR7481890002,엔에이치스팩31호,KOSDAQ,SPAC(소속부없음),2110,3,0,0.0,2115,2115,2100,29005,61214745,13387950000,6345000,KSQ
2713,33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,,3495,2,-85,-2.37,3580,3595,3455,12812,44755355,13205144520,3778296,STK
2714,302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,2900,1,100,3.57,2800,2900,2800,11,30900,13201841100,4552359,KNX
2715,0096B0,KR70096B0006,삼성스팩12호,KOSDAQ,SPAC(소속부없음),2005,2,-5,-0.25,2000,2015,2000,20813,41780820,13192900000,6580000,KSQ
2716,477760,KR7477760003,DB금융스팩12호,KOSDAQ,SPAC(소속부없음),2230,0,0,0.0,0,0,0,0,0,13023200000,5840000,KSQ
2717,0097F0,KR70097F0001,미래에셋비전스팩10호,KOSDAQ,SPAC(소속부없음),2000,1,3,0.15,1997,2000,1997,4186,8366101,13000000000,6500000,KSQ
2718,065060,KR7065060006,지엔코,KOSDAQ,중견기업부,2725,2,-85,-3.02,2810,2840,2660,64755,178122910,12971436000,4760160,KSQ
2719,489730,KR7489730002,디비금융제13호스팩,KOSDAQ,SPAC(소속부없음),2040,2,-15,-0.73,2055,2055,2040,5265,10775155,12917280000,6332000,KSQ
2720,004105,KR7004101002,태양금속우,KOSPI,,3890,2,-195,-4.77,4085,4185,3735,59066,227241365,12837000000,3300000,STK
2721,0093G0,KR70093G0004,미래에셋비전스팩8호,KOSDAQ,SPAC(소속부없음),1997,1,1,0.05,1996,2000,1993,9633,19226178,12780800000,6400000,KSQ
2722,0099X0,KR70099X0007,IBKS제25호스팩,KOSDAQ,SPAC(소속부없음),2135,2,-10,-0.47,2130,2135,2110,8969,18928370,12767300000,5980000,KSQ
2723,478390,KR7478390008,KB제29호스팩,KOSDAQ,SPAC(소속부없음),2050,2,-15,-0.73,2065,2065,2045,4337,8889445,12751000000,6220000,KSQ
2724,471050,KR7471050005,대신밸런스제17호스팩,KOSDAQ,SPAC(소속부없음),2100,2,-5,-0.24,2085,2110,2085,2406,5026640,12726000000,6060000,KSQ
2725,0037T0,KR70037T0008,KB제32호스팩,KOSDAQ,SPAC(소속부없음),2010,1,5,0.25,2000,2010,2000,2563,5141045,12723300000,6330000,KSQ
2726,0088D0,KR70088D0004,메리츠제1호스팩,KOSDAQ,SPAC(소속부없음),2195,1,10,0.46,2190,2200,2180,3359,7357935,12720025000,5795000,KSQ
2727,054180,KR7054180005,메디콕스,KOSDAQ,관리종목(소속부없음),2295,0,0,0.0,0,0,0,0,0,12686716395,5527981,KSQ
2728,004255,KR7004251005,NPC우,KOSPI,,2400,2,-5,-0.21,2355,2405,2350,11475,27200478,12672000000,5280000,STK
2729,0054V0,KR70054V0002,엔에이치스팩32호,KOSDAQ,SPAC(소속부없음),2035,2,-5,-0.25,2035,2045,2035,19513,39891120,12650577500,6216500,KSQ
2730,492220,KR7492220009,KB제31호스팩,KOSDAQ,SPAC(소속부없음),2030,2,-5,-0.25,2030,2030,2025,397,803955,12606300000,6210000,KSQ
2731,0131D0,KR70131D0001,키움히어로제2호스팩,KOSDAQ,SPAC(소속부없음),1997,1,2,0.1,1995,1998,1986,292773,582758981,12601070000,6310000,KSQ
2732,0091W0,KR70091W0006,신영스팩11호,KOSDAQ,SPAC(소속부없음),2070,3,0,0.0,2070,2085,2060,1310,2723140,12560760000,6068000,KSQ
2733,482520,KR7482520004,교보16호스팩,KOSDAQ,SPAC(소속부없음),2050,1,5,0.24,2045,2050,2040,1344,2752590,12505000000,6100000,KSQ
2734,38380K,KR738380K012,LX홀딩스1우,KOSPI,,8500,1,20,0.24,8600,8600,8390,2446,20632250,12454922500,1465285,STK
2735,084695,KR7084691005,대상홀딩스우,KOSPI,,13610,2,-210,-1.52,13810,13810,13610,4528,61850870,12432490020,913482,STK
2736,253610,KR7253610000,루트락,KONEX,일반기업부,1210,1,144,13.51,1220,1220,907,115,106732,12412265910,10258071,KNX
2737,065570,KR7065570004,삼영이엔씨,KOSDAQ,관리종목(소속부없음),764,0,0,0.0,0,0,0,0,0,12295692232,16093838,KSQ
2738,456190,KR7456190008,큐라켐,KONEX,일반기업부,7000,0,0,0.0,0,0,0,0,0,12280002000,1754286,KNX
2739,121850,KR7121850002,코이즈,KOSDAQ,투자주의환기종목(소속부없음),2420,2,-105,-4.16,2525,2557,2370,70113,172957722,12237937580,5056999,KSQ
2740,012205,KR7012201000,계양전기우,KOSPI,,10400,4,2400,30.0,8080,10400,7960,855240,8655518915,12158421600,1169079,STK
2741,0041L0,KR70041L0000,하나35호스팩,KOSDAQ,SPAC(소속부없음),2010,3,0,0.0,2010,2010,2005,832,1668382,12120300000,6030000,KSQ
2742,145995,KR7145991006,삼양사우,KOSPI,,32450,2,-600,-1.82,32700,33100,32450,2188,71326850,12008771500,370070,STK
2743,482690,KR7482690005,대신밸런스제19호스팩,KOSDAQ,SPAC(소속부없음),2135,2,-25,-1.16,2155,2155,2110,4534,9625810,11988025000,5615000,KSQ
2744,0132G0,KR70132G0007,교보20호스팩,KOSDAQ,SPAC(소속부없음),1996,2,-3,-0.15,1997,1999,1994,18717,37372360,11916120000,5970000,KSQ
2745,224760,KR7224760009,엔에스컴퍼니,KONEX,일반기업부,2985,1,385,14.81,2985,2985,2455,3,8425,11760004500,3939700,KNX
2746,001067,KR7001062009,JW중외제약2우B,KOSPI,,55100,2,-200,-0.36,55100,55100,55100,1,55100,11569512300,209973,STK
2747,0071M0,KR70071M0002,삼성스팩11호,KOSDAQ,SPAC(소속부없음),2005,2,-5,-0.25,2005,2015,2005,2127,4265125,11548800000,5760000,KSQ
2748,469900,KR7469900005,하나31호스팩,KOSDAQ,SPAC(소속부없음),2060,3,0,0.0,2060,2065,2060,560,1154525,11546300000,5605000,KSQ
2749,003075,KR7003071008,코오롱글로벌우,KOSPI,,15530,1,190,1.24,15590,15590,15270,222,3446810,11503645610,740737,STK
2750,060240,KR7060240009,스타코링크,KOSDAQ,관리종목(소속부없음),1976,0,0,0.0,0,0,0,0,0,11502414560,5821060,KSQ
2751,477470,KR7477470009,미래에셋비전스팩5호,KOSDAQ,SPAC(소속부없음),2090,2,-15,-0.71,2105,2105,2080,45,93840,11453200000,5480000,KSQ
2752,487360,KR7487360000,신한제14호스팩,KOSDAQ,SPAC(소속부없음),2025,2,-5,-0.25,2025,2030,2025,1046,2118165,11421000000,5640000,KSQ
2753,474660,KR7474660008,신한제12호스팩,KOSDAQ,SPAC(소속부없음),2055,3,0,0.0,2055,2060,2050,11555,23796955,11343600000,5520000,KSQ
2754,0105P0,KR70105P0009,유진스팩12호,KOSDAQ,SPAC(소속부없음),2000,3,0,0.0,2000,2000,1995,2433,4860308,11320000000,5660000,KSQ
2755,474490,KR7474490000,유안타제16호스팩,KOSDAQ,SPAC(소속부없음),2052,2,-3,-0.15,2050,2055,2045,249,510539,11306520000,5510000,KSQ
2756,496070,KR7496070004,신한제16호스팩,KOSDAQ,SPAC(소속부없음),2010,2,-5,-0.25,2015,2015,2010,1682,3380870,11296200000,5620000,KSQ
2757,0129K0,KR70129K0006,신한제18호스팩,KOSDAQ,SPAC(소속부없음),1996,1,2,0.1,1994,1996,1988,279746,557133360,11217520000,5620000,KSQ
2758,0096D0,KR70096D0004,미래에셋비전스팩9호,KOSDAQ,SPAC(소속부없음),2000,3,0,0.0,1995,2005,1995,4348,8687061,11000000000,5500000,KSQ
2759,0098T0,KR70098T0004,교보19호스팩,KOSDAQ,SPAC(소속부없음),2025,3,0,0.0,2025,2030,2020,4275,8658685,10935000000,5400000,KSQ
2760,486630,KR7486630007,KB제30호스팩,KOSDAQ,SPAC(소속부없음),2045,2,-5,-0.24,2040,2050,2040,342,697705,10858950000,5310000,KSQ
2761,489210,KR7489210005,교보17호스팩,KOSDAQ,SPAC(소속부없음),2095,3,0,0.0,2080,2095,2060,2391,4968035,10852100000,5180000,KSQ
2762,0004Y0,KR70004Y0000,디비금융제14호스팩,KOSDAQ,SPAC(소속부없음),2025,3,0,0.0,2025,2030,2020,615,1244780,10762875000,5315000,KSQ
2763,03481K,KR703481K019,해성산업1우,KOSDAQ,중견기업부,7720,1,10,0.13,7710,7730,7610,2157,16585230,10722477840,1388922,KSQ
2764,493790,KR7493790000,유안타제17호스팩,KOSDAQ,SPAC(소속부없음),2010,3,0,0.0,2010,2015,2010,2097,4216170,10673100000,5310000,KSQ
2765,0130D0,KR70130D0002,신한제17호스팩,KOSDAQ,SPAC(소속부없음),1998,1,3,0.15,1996,2000,1995,18658,37269346,10669320000,5340000,KSQ
2766,043100,KR7043100007,알파AI,KOSDAQ,관리종목(소속부없음),520,0,0,0.0,0,0,0,0,0,10457241600,20110080,KSQ
2767,466690,KR7466690005,키움히어로제1호스팩,KOSDAQ,SPAC(소속부없음),2015,1,10,0.5,2005,2015,2005,4304,8650655,10266425000,5095000,KSQ
2768,103660,KR7103660007,씨앗,KONEX,일반기업부,1698,3,0,0.0,1700,1700,1444,84,127010,10217665758,6017471,KNX
2769,478110,KR7478110000,이베스트스팩6호,KOSDAQ,SPAC(소속부없음),2030,3,0,0.0,2035,2035,2030,637,1293625,10190600000,5020000,KSQ
2770,0041B0,KR70041B0002,교보18호스팩,KOSDAQ,SPAC(소속부없음),2015,3,0,0.0,2015,2020,2015,1787,3604145,10155600000,5040000,KSQ
2771,498390,KR7498390004,한화플러스제5호스팩,KOSDAQ,SPAC(소속부없음),2045,2,-5,-0.24,2050,2050,2040,12806,26244365,10143200000,4960000,KSQ
2772,000225,KR7000221002,유유제약1우,KOSPI,,4435,1,15,0.34,4420,4465,4375,11222,49678545,10053834550,2266930,STK
